selected,selection_rank,condition,class_name,direction,path,class_iou_base_condition,class_iou_adapt_condition,class_iou_delta_condition,iou_base,iou_adapt,delta_iou,tp_base,tp_adapt,fp_base,fp_adapt,fn_base,fn_adapt,pred_pixels_base,pred_pixels_adapt,gt_pixels,precision_base,precision_adapt,recall_base,recall_adapt,dominant_effect,dominant_effect_kr,selection_score,panel_rel_path
0,,rain,train,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GOPR0400/GOPR0400_frame_000058_rgb_anon.png,58.73126321681801,59.795263811273024,1.0640005944550168,nan,nan,nan,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,mixed_change,TP/FP/FN 변화가 섞여 있어 mixed change로 보임.,-1000000000.0,
0,,rain,train,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GOPR0400/GOPR0400_frame_000087_rgb_anon.png,58.73126321681801,59.795263811273024,1.0640005944550168,0.0,0.0,0.0,0,0,181,163,0,0,181,163,0,0.0,0.0,nan,nan,mixed_change,TP/FP/FN 변화가 섞여 있어 mixed change로 보임.,-1000000000.0,
0,,rain,train,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GOPR0400/GOPR0400_frame_000094_rgb_anon.png,58.73126321681801,59.795263811273024,1.0640005944550168,nan,nan,nan,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,mixed_change,TP/FP/FN 변화가 섞여 있어 mixed change로 보임.,-1000000000.0,
0,,rain,train,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GOPR0400/GOPR0400_frame_000107_rgb_anon.png,58.73126321681801,59.795263811273024,1.0640005944550168,nan,nan,nan,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,mixed_change,TP/FP/FN 변화가 섞여 있어 mixed change로 보임.,-1000000000.0,
0,,rain,train,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GOPR0400/GOPR0400_frame_000114_rgb_anon.png,58.73126321681801,59.795263811273024,1.0640005944550168,nan,nan,nan,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,mixed_change,TP/FP/FN 변화가 섞여 있어 mixed change로 보임.,-1000000000.0,
0,,rain,train,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GOPR0400/GOPR0400_frame_000125_rgb_anon.png,58.73126321681801,59.795263811273024,1.0640005944550168,nan,nan,nan,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,mixed_change,TP/FP/FN 변화가 섞여 있어 mixed change로 보임.,-1000000000.0,
0,,rain,train,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GOPR0400/GOPR0400_frame_000150_rgb_anon.png,58.73126321681801,59.795263811273024,1.0640005944550168,nan,nan,nan,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,mixed_change,TP/FP/FN 변화가 섞여 있어 mixed change로 보임.,-1000000000.0,
0,,rain,train,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GOPR0402/GOPR0402_frame_000120_rgb_anon.png,58.73126321681801,59.795263811273024,1.0640005944550168,nan,nan,nan,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,mixed_change,TP/FP/FN 변화가 섞여 있어 mixed change로 보임.,-1000000000.0,
0,,rain,train,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GOPR0402/GOPR0402_frame_000134_rgb_anon.png,58.73126321681801,59.795263811273024,1.0640005944550168,nan,nan,nan,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,mixed_change,TP/FP/FN 변화가 섞여 있어 mixed change로 보임.,-1000000000.0,
0,,rain,train,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GOPR0402/GOPR0402_frame_000154_rgb_anon.png,58.73126321681801,59.795263811273024,1.0640005944550168,nan,nan,nan,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,mixed_change,TP/FP/FN 변화가 섞여 있어 mixed change로 보임.,-1000000000.0,
0,,rain,train,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GOPR0402/GOPR0402_frame_000186_rgb_anon.png,58.73126321681801,59.795263811273024,1.0640005944550168,nan,nan,nan,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,mixed_change,TP/FP/FN 변화가 섞여 있어 mixed change로 보임.,-1000000000.0,
0,,rain,train,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GOPR0402/GOPR0402_frame_000194_rgb_anon.png,58.73126321681801,59.795263811273024,1.0640005944550168,nan,nan,nan,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,mixed_change,TP/FP/FN 변화가 섞여 있어 mixed change로 보임.,-1000000000.0,
0,,rain,train,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GOPR0402/GOPR0402_frame_000214_rgb_anon.png,58.73126321681801,59.795263811273024,1.0640005944550168,nan,nan,nan,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,mixed_change,TP/FP/FN 변화가 섞여 있어 mixed change로 보임.,-1000000000.0,
0,,rain,train,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GOPR0402/GOPR0402_frame_000234_rgb_anon.png,58.73126321681801,59.795263811273024,1.0640005944550168,nan,nan,nan,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,mixed_change,TP/FP/FN 변화가 섞여 있어 mixed change로 보임.,-1000000000.0,
0,,rain,train,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GOPR0402/GOPR0402_frame_000254_rgb_anon.png,58.73126321681801,59.795263811273024,1.0640005944550168,nan,nan,nan,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,mixed_change,TP/FP/FN 변화가 섞여 있어 mixed change로 보임.,-1000000000.0,
0,,rain,train,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GOPR0402/GOPR0402_frame_000294_rgb_anon.png,58.73126321681801,59.795263811273024,1.0640005944550168,nan,nan,nan,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,mixed_change,TP/FP/FN 변화가 섞여 있어 mixed change로 보임.,-1000000000.0,
0,,rain,train,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GOPR0402/GOPR0402_frame_000304_rgb_anon.png,58.73126321681801,59.795263811273024,1.0640005944550168,nan,nan,nan,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,mixed_change,TP/FP/FN 변화가 섞여 있어 mixed change로 보임.,-1000000000.0,
0,,rain,train,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GOPR0402/GOPR0402_frame_000315_rgb_anon.png,58.73126321681801,59.795263811273024,1.0640005944550168,nan,nan,nan,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,mixed_change,TP/FP/FN 변화가 섞여 있어 mixed change로 보임.,-1000000000.0,
0,,rain,train,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GOPR0402/GOPR0402_frame_000320_rgb_anon.png,58.73126321681801,59.795263811273024,1.0640005944550168,nan,nan,nan,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,mixed_change,TP/FP/FN 변화가 섞여 있어 mixed change로 보임.,-1000000000.0,
0,,rain,train,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GOPR0402/GOPR0402_frame_000331_rgb_anon.png,58.73126321681801,59.795263811273024,1.0640005944550168,nan,nan,nan,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,mixed_change,TP/FP/FN 변화가 섞여 있어 mixed change로 보임.,-1000000000.0,
0,,rain,train,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GOPR0402/GOPR0402_frame_000336_rgb_anon.png,58.73126321681801,59.795263811273024,1.0640005944550168,nan,nan,nan,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,mixed_change,TP/FP/FN 변화가 섞여 있어 mixed change로 보임.,-1000000000.0,
0,,rain,train,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GOPR0402/GOPR0402_frame_000351_rgb_anon.png,58.73126321681801,59.795263811273024,1.0640005944550168,nan,nan,nan,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,mixed_change,TP/FP/FN 변화가 섞여 있어 mixed change로 보임.,-1000000000.0,
0,,rain,train,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GOPR0402/GOPR0402_frame_000365_rgb_anon.png,58.73126321681801,59.795263811273024,1.0640005944550168,nan,nan,nan,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,mixed_change,TP/FP/FN 변화가 섞여 있어 mixed change로 보임.,-1000000000.0,
0,,rain,train,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GOPR0402/GOPR0402_frame_000369_rgb_anon.png,58.73126321681801,59.795263811273024,1.0640005944550168,nan,nan,nan,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,mixed_change,TP/FP/FN 변화가 섞여 있어 mixed change로 보임.,-1000000000.0,
0,,rain,train,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GOPR0402/GOPR0402_frame_000384_rgb_anon.png,58.73126321681801,59.795263811273024,1.0640005944550168,nan,nan,nan,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,mixed_change,TP/FP/FN 변화가 섞여 있어 mixed change로 보임.,-1000000000.0,
0,,rain,train,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GOPR0402/GOPR0402_frame_000402_rgb_anon.png,58.73126321681801,59.795263811273024,1.0640005944550168,nan,nan,nan,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,mixed_change,TP/FP/FN 변화가 섞여 있어 mixed change로 보임.,-1000000000.0,
0,,rain,train,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GOPR0402/GOPR0402_frame_000408_rgb_anon.png,58.73126321681801,59.795263811273024,1.0640005944550168,0.0,0.0,0.0,0,0,2524,2454,0,0,2524,2454,0,0.0,0.0,nan,nan,mixed_change,TP/FP/FN 변화가 섞여 있어 mixed change로 보임.,-1000000000.0,
0,,rain,train,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GOPR0402/GOPR0402_frame_000424_rgb_anon.png,58.73126321681801,59.795263811273024,1.0640005944550168,0.0,0.0,0.0,0,0,227,233,0,0,227,233,0,0.0,0.0,nan,nan,false_positive_growth,GT가 없는 장면에서 false positive가 늘어남.,-1000000000.0,
0,,rain,train,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GOPR0402/GOPR0402_frame_000429_rgb_anon.png,58.73126321681801,59.795263811273024,1.0640005944550168,nan,nan,nan,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,mixed_change,TP/FP/FN 변화가 섞여 있어 mixed change로 보임.,-1000000000.0,
0,,rain,train,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GOPR0402/GOPR0402_frame_000435_rgb_anon.png,58.73126321681801,59.795263811273024,1.0640005944550168,nan,nan,nan,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,mixed_change,TP/FP/FN 변화가 섞여 있어 mixed change로 보임.,-1000000000.0,
0,,rain,train,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GOPR0402/GOPR0402_frame_000441_rgb_anon.png,58.73126321681801,59.795263811273024,1.0640005944550168,nan,nan,nan,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,mixed_change,TP/FP/FN 변화가 섞여 있어 mixed change로 보임.,-1000000000.0,
0,,rain,train,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GOPR0402/GOPR0402_frame_000457_rgb_anon.png,58.73126321681801,59.795263811273024,1.0640005944550168,nan,nan,nan,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,mixed_change,TP/FP/FN 변화가 섞여 있어 mixed change로 보임.,-1000000000.0,
0,,rain,train,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GOPR0402/GOPR0402_frame_000741_rgb_anon.png,58.73126321681801,59.795263811273024,1.0640005944550168,nan,nan,nan,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,mixed_change,TP/FP/FN 변화가 섞여 있어 mixed change로 보임.,-1000000000.0,
0,,rain,train,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GOPR0402/GOPR0402_frame_000748_rgb_anon.png,58.73126321681801,59.795263811273024,1.0640005944550168,nan,nan,nan,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,mixed_change,TP/FP/FN 변화가 섞여 있어 mixed change로 보임.,-1000000000.0,
0,,rain,train,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GOPR0402/GOPR0402_frame_000755_rgb_anon.png,58.73126321681801,59.795263811273024,1.0640005944550168,nan,nan,nan,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,mixed_change,TP/FP/FN 변화가 섞여 있어 mixed change로 보임.,-1000000000.0,
0,,rain,train,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GOPR0402/GOPR0402_frame_000761_rgb_anon.png,58.73126321681801,59.795263811273024,1.0640005944550168,0.0,0.0,0.0,0,0,350,328,0,0,350,328,0,0.0,0.0,nan,nan,mixed_change,TP/FP/FN 변화가 섞여 있어 mixed change로 보임.,-1000000000.0,
0,,rain,train,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GOPR0571/GOPR0571_frame_000232_rgb_anon.png,58.73126321681801,59.795263811273024,1.0640005944550168,0.0,0.0,0.0,0,0,4320,4110,0,0,4320,4110,0,0.0,0.0,nan,nan,mixed_change,TP/FP/FN 변화가 섞여 있어 mixed change로 보임.,-1000000000.0,
0,,rain,train,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GOPR0571/GOPR0571_frame_000275_rgb_anon.png,58.73126321681801,59.795263811273024,1.0640005944550168,nan,nan,nan,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,mixed_change,TP/FP/FN 변화가 섞여 있어 mixed change로 보임.,-1000000000.0,
0,,rain,train,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GOPR0572/GOPR0572_frame_000736_rgb_anon.png,58.73126321681801,59.795263811273024,1.0640005944550168,nan,nan,nan,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,mixed_change,TP/FP/FN 변화가 섞여 있어 mixed change로 보임.,-1000000000.0,
0,,rain,train,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GOPR0572/GOPR0572_frame_000740_rgb_anon.png,58.73126321681801,59.795263811273024,1.0640005944550168,0.0,0.0,0.0,0,0,4795,4599,11902,11902,4795,4599,11902,0.0,0.0,0.0,0.0,mixed_change,TP/FP/FN 변화가 섞여 있어 mixed change로 보임.,0.0,
0,,rain,train,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GOPR0572/GOPR0572_frame_000748_rgb_anon.png,58.73126321681801,59.795263811273024,1.0640005944550168,27.21404209300391,27.06596788952666,-0.14807420347725042,16357,16268,0,0,43748,43837,16357,16268,60105,1.0,1.0,0.2721404209300391,0.2706596788952666,missed_extent,FN 증가가 커서 object extent가 줄거나 경계를 놓침.,-0.19249646452042535,
0,,rain,train,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GOPR0572/GOPR0572_frame_000752_rgb_anon.png,58.73126321681801,59.795263811273024,1.0640005944550168,0.0,0.0,0.0,0,0,3142,3220,0,0,3142,3220,0,0.0,0.0,nan,nan,false_positive_growth,GT가 없는 장면에서 false positive가 늘어남.,-1000000000.0,
0,,rain,train,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GOPR0572/GOPR0572_frame_000756_rgb_anon.png,58.73126321681801,59.795263811273024,1.0640005944550168,0.0,0.0,0.0,0,0,7609,7785,0,0,7609,7785,0,0.0,0.0,nan,nan,false_positive_growth,GT가 없는 장면에서 false positive가 늘어남.,-1000000000.0,
0,,rain,train,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GOPR0572/GOPR0572_frame_000760_rgb_anon.png,58.73126321681801,59.795263811273024,1.0640005944550168,0.0,0.0,0.0,0,0,12582,12776,0,0,12582,12776,0,0.0,0.0,nan,nan,false_positive_growth,GT가 없는 장면에서 false positive가 늘어남.,-1000000000.0,
0,,rain,train,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GOPR0572/GOPR0572_frame_000773_rgb_anon.png,58.73126321681801,59.795263811273024,1.0640005944550168,0.0,0.0,0.0,0,0,34,23,0,0,34,23,0,0.0,0.0,nan,nan,mixed_change,TP/FP/FN 변화가 섞여 있어 mixed change로 보임.,-1000000000.0,
0,,rain,train,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GOPR0572/GOPR0572_frame_000778_rgb_anon.png,58.73126321681801,59.795263811273024,1.0640005944550168,nan,nan,nan,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,mixed_change,TP/FP/FN 변화가 섞여 있어 mixed change로 보임.,-1000000000.0,
0,,rain,train,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GOPR0572/GOPR0572_frame_000820_rgb_anon.png,58.73126321681801,59.795263811273024,1.0640005944550168,83.85093167701864,84.16998011928429,0.3190484422656539,3375,3387,3,2,647,635,3378,3389,4022,0.9991119005328597,0.9994098554145766,0.8391347588264545,0.8421183490800597,boundary_recovery,FN 감소가 커서 경계/누락 복원이 주효함.,0.41153569869097817,
1,best,rain,train,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GOPR0572/GOPR0572_frame_000825_rgb_anon.png,58.73126321681801,59.795263811273024,1.0640005944550168,84.88058097160685,86.05623470052328,1.17565372891643,226632,229913,7172,7337,33197,29916,233804,237250,259829,0.9693247335374929,0.9690748155953636,0.8722352008436318,0.8848627366460249,extent_recovery,예측 영역이 커지며 TP가 늘어 object extent 회복이 우세함.,1.4884773194707728,panels/rain_train_positive.png
0,,rain,train,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GOPR0572/GOPR0572_frame_000830_rgb_anon.png,58.73126321681801,59.795263811273024,1.0640005944550168,nan,nan,nan,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,mixed_change,TP/FP/FN 변화가 섞여 있어 mixed change로 보임.,-1000000000.0,
0,,rain,train,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GOPR0572/GOPR0572_frame_000836_rgb_anon.png,58.73126321681801,59.795263811273024,1.0640005944550168,0.0,nan,nan,0,0,1,0,0,0,1,0,0,0.0,nan,nan,nan,mixed_change,TP/FP/FN 변화가 섞여 있어 mixed change로 보임.,-1000000000.0,
0,,rain,train,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GOPR0572/GOPR0572_frame_000860_rgb_anon.png,58.73126321681801,59.795263811273024,1.0640005944550168,nan,nan,nan,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,mixed_change,TP/FP/FN 변화가 섞여 있어 mixed change로 보임.,-1000000000.0,
0,,rain,train,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GP010400/GP010400_frame_000214_rgb_anon.png,58.73126321681801,59.795263811273024,1.0640005944550168,0.0,0.0,0.0,0,0,836,809,0,0,836,809,0,0.0,0.0,nan,nan,mixed_change,TP/FP/FN 변화가 섞여 있어 mixed change로 보임.,-1000000000.0,
0,,rain,train,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GP010400/GP010400_frame_000234_rgb_anon.png,58.73126321681801,59.795263811273024,1.0640005944550168,63.321294780053385,63.04765307489616,-0.27364170515722464,28228,28234,8907,9110,7444,7438,37135,37344,35672,0.7601454153763296,0.7560518423307626,0.7913209239739852,0.7914891231217762,false_positive_growth,TP 개선보다 FP 증가가 커 false positive expansion이 우세함.,-0.878605244538663,
0,,rain,train,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GP010400/GP010400_frame_000290_rgb_anon.png,58.73126321681801,59.795263811273024,1.0640005944550168,0.0,0.0,0.0,0,0,94,104,0,0,94,104,0,0.0,0.0,nan,nan,false_positive_growth,GT가 없는 장면에서 false positive가 늘어남.,-1000000000.0,
0,,rain,train,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GP010400/GP010400_frame_000350_rgb_anon.png,58.73126321681801,59.795263811273024,1.0640005944550168,nan,nan,nan,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,mixed_change,TP/FP/FN 변화가 섞여 있어 mixed change로 보임.,-1000000000.0,
0,,rain,train,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GP010400/GP010400_frame_000360_rgb_anon.png,58.73126321681801,59.795263811273024,1.0640005944550168,0.0,0.0,0.0,0,0,51,53,0,0,51,53,0,0.0,0.0,nan,nan,false_positive_growth,GT가 없는 장면에서 false positive가 늘어남.,-1000000000.0,
0,,rain,train,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GP010400/GP010400_frame_000380_rgb_anon.png,58.73126321681801,59.795263811273024,1.0640005944550168,nan,nan,nan,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,mixed_change,TP/FP/FN 변화가 섞여 있어 mixed change로 보임.,-1000000000.0,
0,,rain,train,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GP020402/GP020402_frame_000599_rgb_anon.png,58.73126321681801,59.795263811273024,1.0640005944550168,0.0,0.0,0.0,0,0,54,58,0,0,54,58,0,0.0,0.0,nan,nan,false_positive_growth,GT가 없는 장면에서 false positive가 늘어남.,-1000000000.0,
0,,rain,train,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GP020402/GP020402_frame_000615_rgb_anon.png,58.73126321681801,59.795263811273024,1.0640005944550168,95.86012722027182,95.86983729662077,0.009710076348952157,27578,27576,192,187,999,1001,27770,27763,28577,0.9930860640979474,0.9932644166696682,0.9650418168457151,0.9649718304930539,missed_extent,FN 증가가 커서 object extent가 줄거나 경계를 놓침.,0.00939401148632446,
0,,rain,train,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GP020402/GP020402_frame_000624_rgb_anon.png,58.73126321681801,59.795263811273024,1.0640005944550168,0.0,0.0,0.0,0,0,0,0,2047,2047,0,0,2047,nan,nan,0.0,0.0,mixed_change,TP/FP/FN 변화가 섞여 있어 mixed change로 보임.,0.0,
0,,rain,train,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GP020402/GP020402_frame_000644_rgb_anon.png,58.73126321681801,59.795263811273024,1.0640005944550168,nan,nan,nan,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,mixed_change,TP/FP/FN 변화가 섞여 있어 mixed change로 보임.,-1000000000.0,
0,,rain,train,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GP020402/GP020402_frame_000723_rgb_anon.png,58.73126321681801,59.795263811273024,1.0640005944550168,nan,nan,nan,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,mixed_change,TP/FP/FN 변화가 섞여 있어 mixed change로 보임.,-1000000000.0,
0,,rain,train,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GP020402/GP020402_frame_000738_rgb_anon.png,58.73126321681801,59.795263811273024,1.0640005944550168,nan,nan,nan,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,mixed_change,TP/FP/FN 변화가 섞여 있어 mixed change로 보임.,-1000000000.0,
0,,rain,train,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GP020402/GP020402_frame_000748_rgb_anon.png,58.73126321681801,59.795263811273024,1.0640005944550168,nan,nan,nan,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,mixed_change,TP/FP/FN 변화가 섞여 있어 mixed change로 보임.,-1000000000.0,
0,,rain,train,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GP020402/GP020402_frame_000753_rgb_anon.png,58.73126321681801,59.795263811273024,1.0640005944550168,nan,nan,nan,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,mixed_change,TP/FP/FN 변화가 섞여 있어 mixed change로 보임.,-1000000000.0,
0,,rain,train,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GP020402/GP020402_frame_000774_rgb_anon.png,58.73126321681801,59.795263811273024,1.0640005944550168,nan,nan,nan,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,mixed_change,TP/FP/FN 변화가 섞여 있어 mixed change로 보임.,-1000000000.0,
0,,rain,train,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GP020402/GP020402_frame_000784_rgb_anon.png,58.73126321681801,59.795263811273024,1.0640005944550168,nan,nan,nan,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,mixed_change,TP/FP/FN 변화가 섞여 있어 mixed change로 보임.,-1000000000.0,
0,,rain,train,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GP020402/GP020402_frame_000795_rgb_anon.png,58.73126321681801,59.795263811273024,1.0640005944550168,nan,nan,nan,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,mixed_change,TP/FP/FN 변화가 섞여 있어 mixed change로 보임.,-1000000000.0,
0,,rain,train,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GP020402/GP020402_frame_000802_rgb_anon.png,58.73126321681801,59.795263811273024,1.0640005944550168,nan,nan,nan,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,mixed_change,TP/FP/FN 변화가 섞여 있어 mixed change로 보임.,-1000000000.0,
0,,rain,train,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GP020402/GP020402_frame_000809_rgb_anon.png,58.73126321681801,59.795263811273024,1.0640005944550168,0.0,0.0,0.0,0,0,2,2,0,0,2,2,0,0.0,0.0,nan,nan,mixed_change,TP/FP/FN 변화가 섞여 있어 mixed change로 보임.,-1000000000.0,
0,,rain,train,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GP020402/GP020402_frame_000830_rgb_anon.png,58.73126321681801,59.795263811273024,1.0640005944550168,nan,nan,nan,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,mixed_change,TP/FP/FN 변화가 섞여 있어 mixed change로 보임.,-1000000000.0,
0,,rain,train,positive,/mnt/d/ACDC/rgb_anon_trainvaltest/rgb_anon/rain/val/GP020402/GP020402_frame_000835_rgb_anon.png,58.73126321681801,59.795263811273024,1.0640005944550168,0.0,0.0,0.0,0,0,1326,1311,0,0,1326,1311,0,0.0,0.0,nan,nan,mixed_change,TP/FP/FN 변화가 섞여 있어 mixed change로 보임.,-1000000000.0,
