group_type,group_name,num_images,dino_layer,segformer_stage,cka_mean,ssm_mean
overall,all,4006,9,stage3,0.5238540862732034,0.6183500282700753
overall,all,4006,9,stage4,0.6409889856577514,0.658523253505074
overall,all,4006,10,stage1,0.7091087001565094,0.7334467215250565
overall,all,4006,10,stage2,0.657198161883647,0.7394464727020597
overall,all,4006,10,stage3,0.5423233526992727,0.667874247229998
overall,all,4006,10,stage4,0.6470508012200854,0.6789059623056689
overall,all,4006,11,stage1,0.6908132061845829,0.7169053203394219
overall,all,4006,11,stage2,0.6534665022129067,0.7391702177907845
overall,all,4006,11,stage3,0.5536536755439226,0.6918727829271236
overall,all,4006,11,stage4,0.6405238187646366,0.6783024865168663
overall,all,4006,12,stage1,0.694245500701163,0.7297933751561911
overall,all,4006,12,stage2,0.6632518902071345,0.7814943982521654
overall,all,4006,12,stage3,0.5680360309984228,0.7368482181758685
overall,all,4006,12,stage4,0.6471319576233432,0.6892940348169534
overall,all,4006,13,stage1,0.6674348174915633,0.705315729401377
overall,all,4006,13,stage2,0.6393201289790544,0.7607211732917943
overall,all,4006,13,stage3,0.5807722262960044,0.7547217325395307
overall,all,4006,13,stage4,0.6596044638248545,0.7079113319002862
overall,all,4006,14,stage1,0.6482175756887502,0.6785909508578609
overall,all,4006,14,stage2,0.6249841096635705,0.7474554543398764
overall,all,4006,14,stage3,0.591029845181847,0.7664961859293717
overall,all,4006,14,stage4,0.664658708418838,0.7111278413030069
overall,all,4006,15,stage1,0.6298252752778891,0.6512299631231735
overall,all,4006,15,stage2,0.6039189707991842,0.7306251907670016
overall,all,4006,15,stage3,0.5923319613255088,0.7706306243219556
overall,all,4006,15,stage4,0.6698515107497178,0.7114589739399318
overall,all,4006,16,stage1,0.6096336895519058,0.6281278003797612
overall,all,4006,16,stage2,0.5845245303687487,0.712450655442265
overall,all,4006,16,stage3,0.5792988995373755,0.7560949882327825
overall,all,4006,16,stage4,0.6486184553866736,0.6848136606108708
overall,all,4006,17,stage1,0.6072203922780585,0.6215524644820142
overall,all,4006,17,stage2,0.5779583544744233,0.7048112140913576
overall,all,4006,17,stage3,0.582083257425742,0.7510422190248639
overall,all,4006,17,stage4,0.6516351990487298,0.6789817680389477
overall,all,4006,18,stage1,0.5954965550379936,0.6098382877101317
overall,all,4006,18,stage2,0.5693866247334483,0.6883284377414943
overall,all,4006,18,stage3,0.5982367294955361,0.7557709757619897
overall,all,4006,18,stage4,0.6726152875529964,0.6988381530068484
overall,all,4006,19,stage1,0.586012139246872,0.5878481154241266
overall,all,4006,19,stage2,0.5640616007167818,0.6753733130883289
overall,all,4006,19,stage3,0.6052497036148772,0.7385489272806446
overall,all,4006,19,stage4,0.6665850475735505,0.6644755175232113
overall,all,4006,20,stage1,0.5756523315378623,0.5453454513126949
overall,all,4006,20,stage2,0.5507248397460891,0.6443605821354652
overall,all,4006,20,stage3,0.5854857060993188,0.6930846289447469
overall,all,4006,20,stage4,0.6352432885663365,0.597220473036103
overall,all,4006,21,stage1,0.5765169917778319,0.5415317347525241
overall,all,4006,21,stage2,0.5409426898939634,0.6373858067820326
overall,all,4006,21,stage3,0.5818215565968917,0.7006293607543721
overall,all,4006,21,stage4,0.6575396747304628,0.6254386898247349
overall,all,4006,22,stage1,0.5672660698994243,0.5516139119826313
overall,all,4006,22,stage2,0.5418508033557826,0.6412152849059669
overall,all,4006,22,stage3,0.5935776406639645,0.7106297252866189
overall,all,4006,22,stage4,0.6525630537221506,0.6363665494050494
overall,all,4006,23,stage1,0.5703168626999295,0.5521546964511773
overall,all,4006,23,stage2,0.5418575225445371,0.6390947097995194
overall,all,4006,23,stage3,0.5979988986604879,0.72350761795038
overall,all,4006,23,stage4,0.6591977628763473,0.650349186142861
overall,all,4006,24,stage1,0.5616363903997662,0.5069491229598009
overall,all,4006,24,stage2,0.5361594502338456,0.5208672116428271
overall,all,4006,24,stage3,0.6350647231607632,0.6460697771204869
overall,all,4006,24,stage4,0.7260372286445786,0.6965354673129228
condition,fog,1000,1,stage1,0.7143701592981815,0.6340644659996033
condition,fog,1000,1,stage2,0.5324254436790943,0.5209144835323095
condition,fog,1000,1,stage3,0.37284002496302127,0.46572157013043763
condition,fog,1000,1,stage4,0.5549692942351103,0.5497698959149421
condition,fog,1000,2,stage1,0.7419858493804932,0.6229749839901925
condition,fog,1000,2,stage2,0.5619949002861977,0.5166324172019958
condition,fog,1000,2,stage3,0.3860679644793272,0.473749962836504
condition,fog,1000,2,stage4,0.5635386905968189,0.5675922777652741
condition,fog,1000,3,stage1,0.7461454128623008,0.6613350185155868
condition,fog,1000,3,stage2,0.5702249985039234,0.5612002746015787
condition,fog,1000,3,stage3,0.3916900626420975,0.5128144458159805
condition,fog,1000,3,stage4,0.5673475493341684,0.5981310351192951
condition,fog,1000,4,stage1,0.7598474859595299,0.7182210001945496
condition,fog,1000,4,stage2,0.5826617718040943,0.6215376784801483
condition,fog,1000,4,stage3,0.39952676859498026,0.5506334944665432
condition,fog,1000,4,stage4,0.5716437566280365,0.6188934796005487
condition,fog,1000,5,stage1,0.8066726530790329,0.7958364267945289
condition,fog,1000,5,stage2,0.6315949515998364,0.7130268037617207
condition,fog,1000,5,stage3,0.43053369256854057,0.6226058837771415
condition,fog,1000,5,stage4,0.584852069824934,0.6591877259910107
condition,fog,1000,6,stage1,0.8249577366709709,0.8256760509610176
condition,fog,1000,6,stage2,0.6503540520966054,0.7406385504007339
condition,fog,1000,6,stage3,0.4390465052723885,0.6207132382690906
condition,fog,1000,6,stage4,0.5855379286408424,0.6394378853589296
condition,fog,1000,7,stage1,0.8074361157417297,0.815429185807705
condition,fog,1000,7,stage2,0.6633628858923912,0.7609344261586666
condition,fog,1000,7,stage3,0.45299324318766593,0.647591325968504
condition,fog,1000,7,stage4,0.5667286221683026,0.631774836242199
condition,fog,1000,8,stage1,0.7903942366242409,0.8004501644968987
condition,fog,1000,8,stage2,0.6525424859523773,0.755858627140522
condition,fog,1000,8,stage3,0.4702488913238049,0.6680639254748821
condition,fog,1000,8,stage4,0.6177254618108272,0.6927279324829578
condition,fog,1000,9,stage1,0.7648231379985809,0.7732404988408089
condition,fog,1000,9,stage2,0.6466390600800515,0.7426326071023941
condition,fog,1000,9,stage3,0.4932117615044117,0.6977445553541184
condition,fog,1000,9,stage4,0.6311723792254925,0.7090502200722695
condition,fog,1000,10,stage1,0.7806714438199996,0.8042765944600105
condition,fog,1000,10,stage2,0.6677506070137024,0.7903839144110679
condition,fog,1000,10,stage3,0.5125372746586799,0.7447780589163303
condition,fog,1000,10,stage4,0.6400652385950089,0.7325929600596428
condition,fog,1000,11,stage1,0.7628020322322846,0.7935083470344544
condition,fog,1000,11,stage2,0.6662703531384468,0.7969292691349983
condition,fog,1000,11,stage3,0.5281541196405888,0.7706169636249542
condition,fog,1000,11,stage4,0.6360022639036178,0.730547181904316
condition,fog,1000,12,stage1,0.7656831214427948,0.8070552793741226
condition,fog,1000,12,stage2,0.6773486006259918,0.8349346511363983
condition,fog,1000,12,stage3,0.5439793411791325,0.808206909775734
condition,fog,1000,12,stage4,0.645375192552805,0.7424851480126381
condition,fog,1000,13,stage1,0.735421356499195,0.7830463675260544
condition,fog,1000,13,stage2,0.6546308971047401,0.8171128377318382
condition,fog,1000,13,stage3,0.5537378948330879,0.8206544262766838
condition,fog,1000,13,stage4,0.6556799082159996,0.755687568962574
condition,fog,1000,14,stage1,0.7183614434897899,0.763876493036747
condition,fog,1000,14,stage2,0.6439638864696026,0.809299627006054
condition,fog,1000,14,stage3,0.56771027302742,0.8298805751204491
condition,fog,1000,14,stage4,0.6659670699834823,0.7621718941926956
condition,fog,1000,15,stage1,0.701406263589859,0.7427279061973094
condition,fog,1000,15,stage2,0.6281105640828609,0.8008178691267968
condition,fog,1000,15,stage3,0.5735099709331989,0.8363229682445527
condition,fog,1000,15,stage4,0.6822737590670586,0.77190954631567
condition,fog,1000,16,stage1,0.6858817721903324,0.7246663227081299
condition,fog,1000,16,stage2,0.6157652570009231,0.7862957446575165
condition,fog,1000,16,stage3,0.5662185782194138,0.8213077562451363
condition,fog,1000,16,stage4,0.6627235949635506,0.7476667286753654
condition,fog,1000,17,stage1,0.6858108992576599,0.7196365548968315
condition,fog,1000,17,stage2,0.6105848681032657,0.7805486341714859
condition,fog,1000,17,stage3,0.5689286198914051,0.8166423637270928
condition,fog,1000,17,stage4,0.6639543693065644,0.738310528755188
condition,fog,1000,18,stage1,0.6752640994787216,0.7103261924386024
condition,fog,1000,18,stage2,0.604824394851923,0.7670258238911629
condition,fog,1000,18,stage3,0.5845964464843273,0.8226892008185387
condition,fog,1000,18,stage4,0.6854654682278634,0.7592764834165573
condition,fog,1000,19,stage1,0.667924536973238,0.700962862432003
condition,fog,1000,19,stage2,0.6051296893656254,0.764287728279829
condition,fog,1000,19,stage3,0.6024618036746979,0.8162136403918266
condition,fog,1000,19,stage4,0.6943003908395767,0.742382733553648
condition,fog,1000,20,stage1,0.6643673461973667,0.672090182930231
condition,fog,1000,20,stage2,0.6006983322501183,0.7451131172180175
condition,fog,1000,20,stage3,0.5975976788401604,0.7851333283782005
condition,fog,1000,20,stage4,0.6767263647317886,0.6949504553675652
condition,fog,1000,21,stage1,0.6618394278883935,0.6705084244012832
condition,fog,1000,21,stage2,0.5814618879556656,0.7393634504377842
condition,fog,1000,21,stage3,0.5750538956820965,0.7854924634099006
condition,fog,1000,21,stage4,0.6782485591769218,0.7141031779944896
condition,fog,1000,22,stage1,0.6461883281767369,0.6714906295239925
condition,fog,1000,22,stage2,0.5804160248339176,0.735129667699337
condition,fog,1000,22,stage3,0.5906398092508316,0.7907919461131095
condition,fog,1000,22,stage4,0.6742822200655937,0.7185364400446415
condition,fog,1000,23,stage1,0.6465480824410915,0.6705637157261372
condition,fog,1000,23,stage2,0.5765706107318401,0.7314418310821056
condition,fog,1000,23,stage3,0.5868596398532391,0.7958594903945923
condition,fog,1000,23,stage4,0.6749960498213768,0.7266850197315216
condition,fog,1000,24,stage1,0.652205353051424,0.5733631159961223
condition,fog,1000,24,stage2,0.580011621594429,0.5657528667449951
condition,fog,1000,24,stage3,0.6163821456432342,0.6767477861046791
condition,fog,1000,24,stage4,0.7434689309597016,0.73266694521904
condition,night,1006,1,stage1,0.637984696783081,0.6713791934858496
condition,night,1006,1,stage2,0.44040044786678867,0.5482088218389402
condition,night,1006,1,stage3,0.33256036666764416,0.3124289009090565
condition,night,1006,1,stage4,0.3349853929235909,0.26598299725192265
condition,night,1006,2,stage1,0.6378953154707998,0.6647019297714025
condition,night,1006,2,stage2,0.4612410018742677,0.5429498882701336
condition,night,1006,2,stage3,0.3351139240855607,0.3122617283587901
condition,night,1006,2,stage4,0.32844242802034196,0.26802445286107257
condition,night,1006,3,stage1,0.6896244043088101,0.7181523949144849
condition,night,1006,3,stage2,0.5016543773663921,0.6013720617972121
condition,night,1006,3,stage3,0.3592596675156362,0.35716409553175654
condition,night,1006,3,stage4,0.354443103926734,0.30681911211208096
condition,night,1006,4,stage1,0.7050998917453095,0.7455895045405591
condition,night,1006,4,stage2,0.5229142234469977,0.6443294137123802
condition,night,1006,4,stage3,0.37092554745510603,0.38067468565335094
condition,night,1006,4,stage4,0.36472884772223224,0.3173357691138124
condition,night,1006,5,stage1,0.7209630335420074,0.7682577073870311
condition,night,1006,5,stage2,0.5810630430224876,0.7033652251449304
condition,night,1006,5,stage3,0.4031147003973692,0.4323497231953424
condition,night,1006,5,stage4,0.3869948590444642,0.3492050710574874
condition,night,1006,6,stage1,0.7193222621207683,0.7691022533308678
condition,night,1006,6,stage2,0.5913006542750429,0.7151719731673095
condition,night,1006,6,stage3,0.406569252475711,0.43430216903714963
condition,night,1006,6,stage4,0.38909578712186804,0.3477369554592648
condition,night,1006,7,stage1,0.5804113336277766,0.6729906752972196
condition,night,1006,7,stage2,0.5424234885463184,0.6747578410339166
condition,night,1006,7,stage3,0.37972120700726214,0.4495417817123605
condition,night,1006,7,stage4,0.35543977444024966,0.3617936195490908
condition,night,1006,8,stage1,0.6047594764123617,0.6437570996301074
condition,night,1006,8,stage2,0.5518094848093408,0.6485513746145942
condition,night,1006,8,stage3,0.5334503088687097,0.5627941340800545
condition,night,1006,8,stage4,0.5588306198655729,0.560549074002573
condition,night,1006,9,stage1,0.5738511264738932,0.5957890578340109
